	inv_date	ci_shipped	cus_name
867	2016-06-01 00:00:00+00:00		National Research Council of Canada
868	2016-06-01 00:00:00+00:00		Platelet Immunology Lab
869	2016-06-01 00:00:00+00:00	20.0	Shanghai Maoyong Isotope Tech Co. Ltd
870	2016-06-01 00:00:00+00:00	20.0	Shanghai Xinke
871	2016-06-01 00:00:00+00:00	40.0	Theragenics
872	2016-06-01 00:00:00+00:00		Valliant Group
873	2016-07-01 00:00:00+00:00	8.0	Bebig
874	2016-07-01 00:00:00+00:00	16.0	Best
875	2016-07-01 00:00:00+00:00	36.0	BZ
876	2016-07-01 00:00:00+00:00	0.0	Cisbio
877	2016-07-01 00:00:00+00:00	16.0	IsoAid
878	2016-07-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
879	2016-07-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
880	2016-07-01 00:00:00+00:00	4.0	Iso-Tex Diagnostics
881	2016-07-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
882	2016-07-01 00:00:00+00:00	40.0	Medi Physics Inc. dba GE Healthcare
883	2016-07-01 00:00:00+00:00	2.0	MP Biomedicals
884	2016-07-01 00:00:00+00:00		Platelet Immunology Lab
885	2016-07-01 00:00:00+00:00	0.0	Reflex Industries, Inc
886	2016-07-01 00:00:00+00:00	30.0	Shanghai Xinke
887	2016-07-01 00:00:00+00:00	50.0	Theragenics
888	2016-07-01 00:00:00+00:00	0.0	ViTrax
889	2016-08-01 00:00:00+00:00	8.0	Bebig
890	2016-08-01 00:00:00+00:00	12.0	Best
891	2016-08-01 00:00:00+00:00	38.0	BZ
892	2016-08-01 00:00:00+00:00	0.0	Cisbio
893	2016-08-01 00:00:00+00:00	20.0	IsoAid
894	2016-08-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
895	2016-08-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
896	2016-08-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
897	2016-08-01 00:00:00+00:00	26.0	Medi Physics Inc. dba GE Healthcare
898	2016-08-01 00:00:00+00:00	1.0	MP Biomedicals
899	2016-08-01 00:00:00+00:00	40.0	Shanghai Xinke
900	2016-08-01 00:00:00+00:00	0.0	SolidPhase
901	2016-08-01 00:00:00+00:00	40.0	Theragenics
902	2016-09-01 00:00:00+00:00	2.0	AtomVie
903	2016-09-01 00:00:00+00:00	5.0	Bard
904	2016-09-01 00:00:00+00:00	16.0	Bebig
905	2016-09-01 00:00:00+00:00	12.0	Best
906	2016-09-01 00:00:00+00:00	20.0	BZ
907	2016-09-01 00:00:00+00:00	16.0	IsoAid
908	2016-09-01 00:00:00+00:00		Iso-Solutions
909	2016-09-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
910	2016-09-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
911	2016-09-01 00:00:00+00:00	44.0	Medi Physics Inc. dba GE Healthcare
912	2016-09-01 00:00:00+00:00		Molecular Medicine
913	2016-09-01 00:00:00+00:00	1.0	MP Biomedicals
914	2016-09-01 00:00:00+00:00		Platelet Immunology Lab
915	2016-09-01 00:00:00+00:00		SesmaAb
916	2016-09-01 00:00:00+00:00	15.0	Shanghai Maoyong Isotope Tech Co. Ltd
917	2016-09-01 00:00:00+00:00	20.0	Shanghai Xinke
918	2016-09-01 00:00:00+00:00	60.0	Theragenics
919	2016-09-01 00:00:00+00:00		Valliant Group
920	2016-10-01 00:00:00+00:00	24.0	Bard
921	2016-10-01 00:00:00+00:00	46.0	Bebig
922	2016-10-01 00:00:00+00:00	14.0	Best
923	2016-10-01 00:00:00+00:00	16.0	BZ
924	2016-10-01 00:00:00+00:00	0.0	Cisbio
925	2016-10-01 00:00:00+00:00	16.0	IsoAid
926	2016-10-01 00:00:00+00:00	0.0	IsoSolutions
927	2016-10-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
928	2016-10-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
929	2016-10-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
930	2016-10-01 00:00:00+00:00	28.0	Medi Physics Inc. dba GE Healthcare
931	2016-10-01 00:00:00+00:00	2.0	MP Biomedicals
932	2016-10-01 00:00:00+00:00	13.0	PerkinElmer
933	2016-10-01 00:00:00+00:00	30.0	Shanghai Xinke
934	2016-10-01 00:00:00+00:00	0.0	SolidPhase
935	2016-10-01 00:00:00+00:00	81.0	Theragenics
936	2016-11-01 00:00:00+00:00	40.0	Bard
937	2016-11-01 00:00:00+00:00	28.0	Bebig
938	2016-11-01 00:00:00+00:00	12.0	Best
939	2016-11-01 00:00:00+00:00	32.0	BZ
940	2016-11-01 00:00:00+00:00	0.0	Cisbio
941	2016-11-01 00:00:00+00:00	20.0	HTA
942	2016-11-01 00:00:00+00:00	32.0	IsoAid
943	2016-11-01 00:00:00+00:00	15.0	IsoSolutions - Jaco
944	2016-11-01 00:00:00+00:00	15.0	IsoSolutions - Seeds Medical
945	2016-11-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
946	2016-11-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
947	2016-11-01 00:00:00+00:00	28.0	Medi Physics Inc. dba GE Healthcare
948	2016-11-01 00:00:00+00:00	1.0	MP Biomedicals
949	2016-11-01 00:00:00+00:00		Pathology & Molecular Medicine
950	2016-11-01 00:00:00+00:00	4.0	PerkinElmer
951	2016-11-01 00:00:00+00:00		Platelet Immunology Lab
952	2016-11-01 00:00:00+00:00	50.0	Shanghai Xinke
953	2016-11-01 00:00:00+00:00	0.0	SolidPhase
954	2016-11-01 00:00:00+00:00	72.0	Theragenics
955	2016-11-01 00:00:00+00:00	0.0	U of Southern California
956	2016-11-01 00:00:00+00:00	0.0	ViTrax
957	2016-12-01 00:00:00+00:00	1.0	AtomVie
958	2016-12-01 00:00:00+00:00	30.0	Bard
959	2016-12-01 00:00:00+00:00	12.0	Bebig
960	2016-12-01 00:00:00+00:00	12.0	Best
961	2016-12-01 00:00:00+00:00	38.0	BZ
962	2016-12-01 00:00:00+00:00	0.0	Cisbio
963	2016-12-01 00:00:00+00:00	10.0	HTA
964	2016-12-01 00:00:00+00:00	1.0	Immunotech
965	2016-12-01 00:00:00+00:00	21.0	IsoAid
966	2016-12-01 00:00:00+00:00	2.0	IsoSolutions - Chengdu
967	2016-12-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
968	2016-12-01 00:00:00+00:00	15.0	IsoSolutions - Seeds Medical
969	2016-12-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
970	2016-12-01 00:00:00+00:00	14.0	Medi Physics Inc. dba GE Healthcare
971	2016-12-01 00:00:00+00:00	2.0	MP Biomedicals
972	2016-12-01 00:00:00+00:00	0.0	SesmaAb
973	2016-12-01 00:00:00+00:00	20.0	Shanghai Xinke
974	2016-12-01 00:00:00+00:00	56.0	Theragenics
975	2016-12-01 00:00:00+00:00		Valliant Group
976	2017-01-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
977	2017-01-01 00:00:00+00:00	5.0	AtomVie
978	2017-01-01 00:00:00+00:00	25.0	Bard
979	2017-01-01 00:00:00+00:00	8.0	Bebig
980	2017-01-01 00:00:00+00:00	14.0	Best
981	2017-01-01 00:00:00+00:00	27.0	BZ
982	2017-01-01 00:00:00+00:00	0.0	Cisbio
983	2017-01-01 00:00:00+00:00	10.0	HTA
984	2017-01-01 00:00:00+00:00	0.0	Immunotech
985	2017-01-01 00:00:00+00:00	28.0	IsoAid
986	2017-01-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
987	2017-01-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
988	2017-01-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
989	2017-01-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
990	2017-01-01 00:00:00+00:00	2.0	MP Biomedicals
991	2017-01-01 00:00:00+00:00		National Institute of Stds & Tech
992	2017-01-01 00:00:00+00:00		Pathology & Molecular Medicine
993	2017-01-01 00:00:00+00:00		Platelet Immunology Lab
994	2017-01-01 00:00:00+00:00	0.0	SesmaAb
995	2017-01-01 00:00:00+00:00	30.0	Shanghai Xinke
996	2017-01-01 00:00:00+00:00	0.0	SolidPhase
997	2017-01-01 00:00:00+00:00	68.0	Theragenics
998	2017-02-01 00:00:00+00:00	2.0	AtomVie
999	2017-02-01 00:00:00+00:00		Bard
1000	2017-02-01 00:00:00+00:00		Bebig
1001	2017-02-01 00:00:00+00:00	12.0	Best
1002	2017-02-01 00:00:00+00:00		BZ
1003	2017-02-01 00:00:00+00:00	1.0	Cisbio
1004	2017-02-01 00:00:00+00:00	1.0	Euro Diagnostica AB
1005	2017-02-01 00:00:00+00:00		HTA
1006	2017-02-01 00:00:00+00:00	2.0	Immunotech
1007	2017-02-01 00:00:00+00:00		IsoAid
1008	2017-02-01 00:00:00+00:00		IsoSolutions - Chengdu
1009	2017-02-01 00:00:00+00:00		IsoSolutions - Jaco
1010	2017-02-01 00:00:00+00:00		IsoSolutions - Seeds Medical
1011	2017-02-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1012	2017-02-01 00:00:00+00:00	1.0	Mayo Clinic
1013	2017-02-01 00:00:00+00:00	2.0	MP Biomedicals
1014	2017-02-01 00:00:00+00:00	4.0	Novo Nordisk A/S
1015	2017-02-01 00:00:00+00:00		Pathology & Molecular Medicine
1016	2017-02-01 00:00:00+00:00		Platelet Immunology Lab
1017	2017-02-01 00:00:00+00:00	2.0	SesmaAb
1018	2017-02-01 00:00:00+00:00		Shanghai Xinke
1019	2017-02-01 00:00:00+00:00		SolidPhase
1020	2017-02-01 00:00:00+00:00		Theragenics
1021	2017-02-01 00:00:00+00:00	1.0	U of Georgetown
1022	2017-02-01 00:00:00+00:00		Valliant Group
1023	2017-02-01 00:00:00+00:00	0.0	ViTrax
1024	2017-03-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1025	2017-03-01 00:00:00+00:00	3.0	AtomVie
1026	2017-03-01 00:00:00+00:00	52.0	Bard
1027	2017-03-01 00:00:00+00:00	22.0	Bebig
1028	2017-03-01 00:00:00+00:00	12.0	Best
1029	2017-03-01 00:00:00+00:00	32.0	BZ
1030	2017-03-01 00:00:00+00:00	1.0	Cisbio
1031	2017-03-01 00:00:00+00:00	1.0	DIAsource Immunoassays
1032	2017-03-01 00:00:00+00:00	1.0	Euro Diagnostica AB
1033	2017-03-01 00:00:00+00:00	30.0	HTA
1034	2017-03-01 00:00:00+00:00	30.0	IsoAid
1035	2017-03-01 00:00:00+00:00	10.0	IsoSolutions - Chengdu
1036	2017-03-01 00:00:00+00:00	20.0	IsoSolutions - Jaco
1037	2017-03-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
1038	2017-03-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1039	2017-03-01 00:00:00+00:00	1.0	IVD Technologies
1040	2017-03-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1041	2017-03-01 00:00:00+00:00	1.0	Mayo Clinic
1042	2017-03-01 00:00:00+00:00	1.0	MP Biomedicals
1043	2017-03-01 00:00:00+00:00	2.0	Novo Nordisk A/S
1044	2017-03-01 00:00:00+00:00	2.0	PerkinElmer
1045	2017-03-01 00:00:00+00:00		Platelet Immunology Lab
1046	2017-03-01 00:00:00+00:00	2.0	RSR Ltd
1047	2017-03-01 00:00:00+00:00	1.0	Sanofi-Aventis Deutschland GmbH
1048	2017-03-01 00:00:00+00:00	35.0	Shanghai Xinke
1049	2017-03-01 00:00:00+00:00	76.0	Theragenics
1050	2017-03-01 00:00:00+00:00		Valliant Group
1051	2017-04-01 00:00:00+00:00	20.0	Bard
1052	2017-04-01 00:00:00+00:00	8.0	Bebig
1053	2017-04-01 00:00:00+00:00	12.0	Best
1054	2017-04-01 00:00:00+00:00	38.0	BZ
1055	2017-04-01 00:00:00+00:00	2.0	Cisbio
1056	2017-04-01 00:00:00+00:00	20.0	HTA
1057	2017-04-01 00:00:00+00:00	1.0	Immunotech
1058	2017-04-01 00:00:00+00:00	35.0	IsoAid
1059	2017-04-01 00:00:00+00:00	15.0	IsoSolutions - Chengdu
1060	2017-04-01 00:00:00+00:00	10.0	IsoSolutions - Jaco
1061	2017-04-01 00:00:00+00:00	20.0	IsoSolutions - Seeds Medical
1062	2017-04-01 00:00:00+00:00	2.0	Iso-Tex Diagnostics
1063	2017-04-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1064	2017-04-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1065	2017-04-01 00:00:00+00:00	1.0	Mayo Clinic
1066	2017-04-01 00:00:00+00:00	1.0	MP Biomedicals
1067	2017-04-01 00:00:00+00:00	2.0	RSR Ltd
1068	2017-04-01 00:00:00+00:00	2.0	SesmaAb
1069	2017-04-01 00:00:00+00:00	30.0	Shanghai Xinke
1070	2017-04-01 00:00:00+00:00	1.0	SolidPhase
1071	2017-04-01 00:00:00+00:00	72.0	Theragenics
1072	2017-04-01 00:00:00+00:00	1.0	University of Utah
1073	2017-04-01 00:00:00+00:00		Valliant Group
1074	2017-04-01 00:00:00+00:00	1.0	ViTrax
1075	2017-05-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1076	2017-05-01 00:00:00+00:00	1.0	AtomVie
1077	2017-05-01 00:00:00+00:00	20.0	Bard
1078	2017-05-01 00:00:00+00:00	20.0	Best
1079	2017-05-01 00:00:00+00:00	40.0	BZ
1080	2017-05-01 00:00:00+00:00	1.0	Cisbio
1081	2017-05-01 00:00:00+00:00	20.0	HTA
1082	2017-05-01 00:00:00+00:00	5.0	Immunotech
1083	2017-05-01 00:00:00+00:00	28.0	IsoAid
1084	2017-05-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1085	2017-05-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1086	2017-05-01 00:00:00+00:00	1.0	Mayo Clinic
1087	2017-05-01 00:00:00+00:00	2.0	MP Biomedicals
1088	2017-05-01 00:00:00+00:00	10.0	PerkinElmer
1089	2017-05-01 00:00:00+00:00	2.0	SesmaAb
1090	2017-05-01 00:00:00+00:00	40.0	Shanghai Xinke
1091	2017-05-01 00:00:00+00:00	72.0	Theragenics
1092	2017-05-01 00:00:00+00:00		Valliant Group
1093	2017-06-01 00:00:00+00:00	30.0	Bard
1094	2017-06-01 00:00:00+00:00	26.0	Bebig
1095	2017-06-01 00:00:00+00:00	24.0	Best
1096	2017-06-01 00:00:00+00:00	0.0	Brachytherapy Services
1097	2017-06-01 00:00:00+00:00	60.0	BZ
1098	2017-06-01 00:00:00+00:00	2.0	Cisbio
1099	2017-06-01 00:00:00+00:00	20.0	HTA
1100	2017-06-01 00:00:00+00:00	2.0	Immunotech
1101	2017-06-01 00:00:00+00:00		IsoAid
1102	2017-06-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
1103	2017-06-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1104	2017-06-01 00:00:00+00:00	2.0	Mayo Clinic
1105	2017-06-01 00:00:00+00:00	2.0	MP Biomedicals
1106	2017-06-01 00:00:00+00:00	10.0	PerkinElmer
1107	2017-06-01 00:00:00+00:00		Platelet Immunology Lab
1108	2017-06-01 00:00:00+00:00	2.0	SesmaAb
1109	2017-06-01 00:00:00+00:00	20.0	Shanghai Xinke
1110	2017-06-01 00:00:00+00:00	1.0	SolidPhase
1111	2017-06-01 00:00:00+00:00	90.0	Theragenics
1112	2017-06-01 00:00:00+00:00	1.0	U of Georgetown
1113	2017-06-01 00:00:00+00:00		Valliant Group
1114	2017-07-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1115	2017-07-01 00:00:00+00:00	10.0	Bard
1116	2017-07-01 00:00:00+00:00	26.0	Bebig
1117	2017-07-01 00:00:00+00:00	20.0	Best
1118	2017-07-01 00:00:00+00:00	40.0	BZ
1119	2017-07-01 00:00:00+00:00	2.0	Cisbio
1120	2017-07-01 00:00:00+00:00	20.0	HTA
1121	2017-07-01 00:00:00+00:00	2.0	Immunotech
1122	2017-07-01 00:00:00+00:00	28.0	IsoAid
1123	2017-07-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1124	2017-07-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
1125	2017-07-01 00:00:00+00:00	5.0	IsoSolutions - Seeds Medical
1126	2017-07-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1127	2017-07-01 00:00:00+00:00	1.0	MP Biomedicals
1128	2017-07-01 00:00:00+00:00		Pathology & Molecular Medicine
1129	2017-07-01 00:00:00+00:00	10.0	PerkinElmer
1130	2017-07-01 00:00:00+00:00		Platelet Immunology Lab
1131	2017-07-01 00:00:00+00:00	2.0	SesmaAb
1132	2017-07-01 00:00:00+00:00	20.0	Shanghai Xinke
1133	2017-07-01 00:00:00+00:00	72.0	Theragenics
1134	2017-07-01 00:00:00+00:00		Valliant Group
1135	2017-08-01 00:00:00+00:00	26.0	Bebig
1136	2017-08-01 00:00:00+00:00	20.0	Best
1137	2017-08-01 00:00:00+00:00	40.0	BZ
1138	2017-08-01 00:00:00+00:00	1.0	Cisbio
1139	2017-08-01 00:00:00+00:00	30.0	HTA
1140	2017-08-01 00:00:00+00:00	1.0	Immunotech
1141	2017-08-01 00:00:00+00:00	21.0	IsoAid
1142	2017-08-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1143	2017-08-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
1144	2017-08-01 00:00:00+00:00	16.0	IsoSolutions - MoSen
1145	2017-08-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1146	2017-08-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1147	2017-08-01 00:00:00+00:00	1.0	Mayo Clinic
1148	2017-08-01 00:00:00+00:00		Molecular Medicine
1149	2017-08-01 00:00:00+00:00	1.0	MP Biomedicals
1150	2017-08-01 00:00:00+00:00	1.0	Ottawa Heart Institute Research Corp
1151	2017-08-01 00:00:00+00:00	10.0	PerkinElmer
1152	2017-08-01 00:00:00+00:00	2.0	SesmaAb
1153	2017-08-01 00:00:00+00:00	40.0	Shanghai Xinke
1154	2017-08-01 00:00:00+00:00	1.0	SolidPhase
1155	2017-08-01 00:00:00+00:00	66.0	Theragenics
1156	2017-08-01 00:00:00+00:00		Valliant Group
1157	2017-09-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1158	2017-09-01 00:00:00+00:00	30.0	Bard
1159	2017-09-01 00:00:00+00:00	24.0	Bebig
1160	2017-09-01 00:00:00+00:00	20.0	Best
1161	2017-09-01 00:00:00+00:00	60.0	BZ
1162	2017-09-01 00:00:00+00:00	2.0	Cisbio
1163	2017-09-01 00:00:00+00:00	30.0	HTA
1164	2017-09-01 00:00:00+00:00	1.0	Immunotech
1165	2017-09-01 00:00:00+00:00	28.0	IsoAid
1166	2017-09-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
1167	2017-09-01 00:00:00+00:00	18.0	IsoSolutions - MoSen
1168	2017-09-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1169	2017-09-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1170	2017-09-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1171	2017-09-01 00:00:00+00:00	1.0	Mayo Clinic
1172	2017-09-01 00:00:00+00:00	2.0	MP Biomedicals
1173	2017-09-01 00:00:00+00:00	1.0	Ottawa Heart Institute Research Corp
1174	2017-09-01 00:00:00+00:00	10.0	PerkinElmer
1175	2017-09-01 00:00:00+00:00		Platelet Immunology Lab
1176	2017-09-01 00:00:00+00:00	2.0	SesmaAb
1177	2017-09-01 00:00:00+00:00	20.0	Shanghai Xinke
1178	2017-09-01 00:00:00+00:00	1.0	SolidPhase
1179	2017-09-01 00:00:00+00:00	90.0	Theragenics
1180	2017-09-01 00:00:00+00:00	1.0	ViTrax
1181	2017-10-01 00:00:00+00:00	10.0	Bard
1182	2017-10-01 00:00:00+00:00	24.0	Bebig
1183	2017-10-01 00:00:00+00:00	26.0	Best
1184	2017-10-01 00:00:00+00:00	20.0	BZ
1185	2017-10-01 00:00:00+00:00	1.0	Cisbio
1186	2017-10-01 00:00:00+00:00	30.0	HTA
1187	2017-10-01 00:00:00+00:00	1.0	Immunotech
1188	2017-10-01 00:00:00+00:00	28.0	IsoAid
1189	2017-10-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
1190	2017-10-01 00:00:00+00:00	17.0	IsoSolutions - MoSen
1191	2017-10-01 00:00:00+00:00	10.0	IsoSolutions - Seeds Medical
1192	2017-10-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1193	2017-10-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1194	2017-10-01 00:00:00+00:00	1.0	Mayo Clinic
1195	2017-10-01 00:00:00+00:00	1.0	MP Biomedicals
1196	2017-10-01 00:00:00+00:00	15.0	PerkinElmer
1197	2017-10-01 00:00:00+00:00	1.0	Reflex Industries, Inc
1198	2017-10-01 00:00:00+00:00	2.0	SesmaAb
1199	2017-10-01 00:00:00+00:00	20.0	Shanghai Xinke
1200	2017-10-01 00:00:00+00:00	72.0	Theragenics
1201	2017-10-01 00:00:00+00:00		Valliant Group
1202	2017-11-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1203	2017-11-01 00:00:00+00:00	20.0	Bard
1204	2017-11-01 00:00:00+00:00	22.0	Bebig
1205	2017-11-01 00:00:00+00:00	20.0	Best
1206	2017-11-01 00:00:00+00:00	60.0	BZ
1207	2017-11-01 00:00:00+00:00	2.0	Cisbio
1208	2017-11-01 00:00:00+00:00	30.0	HTA
1209	2017-11-01 00:00:00+00:00	2.0	Immunotech
1210	2017-11-01 00:00:00+00:00	28.0	IsoAid
1211	2017-11-01 00:00:00+00:00	11.0	IsoSolutions - Chengdu
1212	2017-11-01 00:00:00+00:00	22.0	IsoSolutions - MoSen
1213	2017-11-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1214	2017-11-01 00:00:00+00:00	1.0	Mayo Clinic
1215	2017-11-01 00:00:00+00:00	2.0	MP Biomedicals
1216	2017-11-01 00:00:00+00:00	10.0	PerkinElmer
1217	2017-11-01 00:00:00+00:00		Platelet Immunology Lab
1218	2017-11-01 00:00:00+00:00	50.0	Shanghai Xinke
1219	2017-11-01 00:00:00+00:00	1.0	SolidPhase
1220	2017-11-01 00:00:00+00:00	69.0	Theragenics
1221	2017-11-01 00:00:00+00:00	1.0	U of Georgetown
1222	2017-12-01 00:00:00+00:00	10.0	Bard
1223	2017-12-01 00:00:00+00:00	24.0	Best
1224	2017-12-01 00:00:00+00:00	50.0	BZ
1225	2017-12-01 00:00:00+00:00	1.0	Cisbio
1226	2017-12-01 00:00:00+00:00	30.0	HTA
1227	2017-12-01 00:00:00+00:00	1.0	Immunotech
1228	2017-12-01 00:00:00+00:00	28.0	IsoAid
1229	2017-12-01 00:00:00+00:00	25.0	IsoSolutions - MoSen
1230	2017-12-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1231	2017-12-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1232	2017-12-01 00:00:00+00:00	1.0	Mayo Clinic
1233	2017-12-01 00:00:00+00:00	1.0	MP Biomedicals
1234	2017-12-01 00:00:00+00:00	10.0	PerkinElmer
1235	2017-12-01 00:00:00+00:00	2.0	SesmaAb
1236	2017-12-01 00:00:00+00:00	20.0	Shanghai Xinke
1237	2017-12-01 00:00:00+00:00	78.0	Theragenics
1238	2018-01-01 00:00:00+00:00	1.0	American Radiolabeled Chemicals
1239	2018-01-01 00:00:00+00:00	20.0	Best
1240	2018-01-01 00:00:00+00:00	40.0	BZ
1241	2018-01-01 00:00:00+00:00	3.0	Cisbio
1242	2018-01-01 00:00:00+00:00	20.0	HTA
1243	2018-01-01 00:00:00+00:00	1.0	Immunotech
1244	2018-01-01 00:00:00+00:00	28.0	IsoAid
1245	2018-01-01 00:00:00+00:00	6.0	IsoSolutions - Chengdu
1246	2018-01-01 00:00:00+00:00	9.0	IsoSolutions - MoSen
1247	2018-01-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1248	2018-01-01 00:00:00+00:00	1.0	Mayo Clinic
1249	2018-01-01 00:00:00+00:00	2.0	MP Biomedicals
1250	2018-01-01 00:00:00+00:00	10.0	PerkinElmer
1251	2018-01-01 00:00:00+00:00		Platelet Immunology Lab
1252	2018-01-01 00:00:00+00:00	2.0	SesmaAb
1253	2018-01-01 00:00:00+00:00	30.0	Shanghai Xinke
1254	2018-01-01 00:00:00+00:00	1.0	SolidPhase
1255	2018-01-01 00:00:00+00:00	60.0	Theragenics
1256	2018-01-01 00:00:00+00:00		Valliant Group
1257	2018-01-01 00:00:00+00:00	1.0	ViTrax
1258	2018-02-01 00:00:00+00:00	2.0	AtomVie
1259	2018-02-01 00:00:00+00:00	20.0	Bard
1260	2018-02-01 00:00:00+00:00	28.0	Bebig
1261	2018-02-01 00:00:00+00:00	20.0	Best
1262	2018-02-01 00:00:00+00:00	50.0	BZ
1263	2018-02-01 00:00:00+00:00	1.0	Cisbio
1264	2018-02-01 00:00:00+00:00	5.0	GNS Science
1265	2018-02-01 00:00:00+00:00	20.0	HTA
1266	2018-02-01 00:00:00+00:00	1.0	Immunotech
1267	2018-02-01 00:00:00+00:00	21.0	IsoAid
1268	2018-02-01 00:00:00+00:00	7.0	IsoSolutions - Chengdu
1269	2018-02-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1270	2018-02-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1271	2018-02-01 00:00:00+00:00	1.0	Mayo Clinic
1272	2018-02-01 00:00:00+00:00		Molecular Medicine
1273	2018-02-01 00:00:00+00:00	1.0	MP Biomedicals
1274	2018-02-01 00:00:00+00:00		Pathology & Molecular Medicine
1275	2018-02-01 00:00:00+00:00	10.0	PerkinElmer
1276	2018-02-01 00:00:00+00:00	2.0	SesmaAb
1277	2018-02-01 00:00:00+00:00	30.0	Shanghai Xinke
1278	2018-02-01 00:00:00+00:00	63.0	Theragenics
1279	2018-03-01 00:00:00+00:00	30.0	Bard
1280	2018-03-01 00:00:00+00:00	26.0	Bebig
1281	2018-03-01 00:00:00+00:00	20.0	Best
1282	2018-03-01 00:00:00+00:00	50.0	BZ
1283	2018-03-01 00:00:00+00:00	2.0	Cisbio
1284	2018-03-01 00:00:00+00:00	10.0	HTA
1285	2018-03-01 00:00:00+00:00	2.0	Immunotech
1286	2018-03-01 00:00:00+00:00	35.0	IsoAid
1287	2018-03-01 00:00:00+00:00	5.0	IsoSolutions - Chengdu
1288	2018-03-01 00:00:00+00:00	5.0	IsoSolutions - Jaco
1289	2018-03-01 00:00:00+00:00	5.0	IsoSolutions - MoSen
1290	2018-03-01 00:00:00+00:00	1.0	Iso-Tex Diagnostics
1291	2018-03-01 00:00:00+00:00	1.0	Jiangsu Huayi Technology Co. Ltd
1292	2018-03-01 00:00:00+00:00	3.0	Laboratorios Bacon S.A.
1293	2018-03-01 00:00:00+00:00	1.0	Mayo Clinic
1294	2018-03-01 00:00:00+00:00		Molecular Medicine
1295	2018-03-01 00:00:00+00:00	1.0	MP Biomedicals
1296	2018-03-01 00:00:00+00:00	0.0	National Institute of Stds & Tech
1297	2018-03-01 00:00:00+00:00	10.0	PerkinElmer
1298	2018-03-01 00:00:00+00:00		Platelet Immunology Lab
1299	2018-03-01 00:00:00+00:00	20.0	Shanghai Xinke
1300	2018-03-01 00:00:00+00:00	1.0	SolidPhase
1301	2018-03-01 00:00:00+00:00	72.0	Theragenics
1302	2018-04-01 00:00:00+00:00	2.0	AtomVie
1303	2018-04-01 00:00:00+00:00	20.0	Bard
1304	2018-04-01 00:00:00+00:00	24.0	Bebig
